id,company_name,website,categorie,employees,revenue,city,region,description,emails_found,best_email,best_email_quality,phones_found,best_phone,status
2ace7a8f53ff262dec3cfb50d6a66fd3,ORSOL,https://orsol.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,st quentin du dropt,,"ORSOL est leader francais dans la fabrication delements architecturaux haut de gamme en pierre reconstituee. Lentreprise propose une large collection de produits pour lhabitat et le jardin : parements muraux pour facades et murs interieurs, piliers de portail, chapeaux de murs... Creee en 1995, lent",contact@orsol.fr,contact@orsol.fr,high,,,ok_email
04b679751bde80adb31303ac0a0048f3,LIB INDUSTRIES,https://groupelib.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,,,"Lib Industries, groupe familial, 10 sites industriels en France, developpe des produits et des solutions en beton et acier pour la construction : batiments individuels ou collectifs, amenagements exterieurs, travaux publics et genie civil. Nos gammes de produits : - Blocs beton - Planchers - Appuis ",contact@groupelib.com;recrutement@groupelib.com,contact@groupelib.com,high,,,ok_email
4fe09b8056c24f4b2d734a08a425e2fd,SEDPA France S.A,https://sedpa.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,perenchies,,"SEDPA has been specialised in the research, manufacture and development of sheets, thermoplastic films, and composite woods for industry, construction, DIY and communications since 1965. You can use our materials to roof, certainly but also to decorate, light up, divide, embellish, show off, protect",contact@sedpa.com;contact@webflow.com;hello@fw-bf.com,contact@sedpa.com,high,03 20 00 99 00,03 20 00 99 00,ok_both
3e6611f20b65b3d87e4ac77db19613ba,Garrouste Béton,https://garrouste-beton.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,ondes,occitanie,"Fondee en 1945, lentreprise Garrouste a demarre son activite par la production de granulats, en sapprovisionnant directement en matiere premiere au bord de la Garonne. Cette activite fondatrice a peu a peu evolue et lentreprise familiale est aujourdhui specialisee dans la fabrication de betons, gard",,,,06 37 79 82 51,06 37 79 82 51,ok_phone
a0f81d35b0869f046a5ba86393c56cf0,Le Caillebotis Diamond,https://le-caillebotis-diamond.fr,Construction,51-200,10M-25M,glos,normandie,"En plus de 90 ans, Le Caillebotis Diamond est devenu le premier fabricant francais de Caillebotis Metal Presse. Un temoignage dexcellence et dinnovation. Present depuis 1933, Le Caillebotis Diamond a fait de la parfaite maitrise des techniques de fabrication et de la competence de ses collaborateurs",,,,,,no_contact
9d9c57ec535d98b50d57997b6ed4cb07,GF3M,https://gf3m.fr,Construction,51-200,10M-25M,caudrot,,"Depuis 1992, la SAS GF3M situee dans le sud gironde intervient dans la fabrication et la pose de metallerie acier, aluminium, inox (escalier, garde-corps, brise soleil ...), de menuiseries, murs rideaux, verrieres acier et aluminium dans toute la region Nouvelle Aquitaine. La conception et la realis",contact.gf3m@gf3m.fr;lucie.bellot@gmail.com,contact.gf3m@gf3m.fr,high,05 57 98 18 88;08 39 25 90 00,05 57 98 18 88,ok_both
14b62d0528eb37e5b805276f0ca23e57,Gueules des Bois,https://gueules-des-bois.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,,,"Terrasse, Bardage, Cloture, Mobilier urbain, Mobilier d'aires de jeux, Studios en bois, Charpente, Fermettes, Mulch pour aires de jeux : vous avez trouve votre fournisseur ! Avec 45 000 grumes debitees tous les ans dans notre scierie en Moselle, 45 000 palettes reconditionnees tous les mois sur nos ",contact@gueules-des-bois.fr,contact@gueules-des-bois.fr,high,03 88 59 10 59;03 88 59 90 46;06 90 17 00 02,03 88 59 10 59,ok_both
493c7884ee7a9ad00eecfe1922f6d484,SLPA Société Landaise de Profilage Acier,https://slpa-acier.fr,Wood Product Manufacturing,11-50,5M-10M,hagetmau,,"SLPA est une societe specialisee dans le profilage a froid. SLPA concoit et fabrique des produits d'agrofournitures pour la viticulture et l'arboriculture : piquets de vignes, tuteurs, TBar, poteaux, bacs a fraises... SLPA est sous traitant de l'industrie : projets solaires, batiment, carrosserie in",slpa@slpa-acier.fr;contact@slpa-acier.fr;estelle.rigo@slpa-acier.fr,slpa@slpa-acier.fr,high,05 58 44 50 52,05 58 44 50 52,ok_both
6dd18d8803b5ec19752a16d1b7546f56,ARMORY - Menuiseries Bretonnes,https://armory.bzh,Construction,51-200,10M-25M,bain de bretagne,,"ARMORY, specialisee dans la fabrication et la pose de menuiseries exterieures, est nee de lunion de 2PL et TecniLogis. La mise en commun de leurs competences a pour objectif de vous proposer un savoir-faire de qualite a travers une prestation complete : conseil, etude, fabrication et installation de",,,,02 99 17 04 97,02 99 17 04 97,ok_phone
954dffffdf8ea657abd22c1011294066,Eurofence Scop,https://eurofence.pro,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,doulevant-le-chateau,,"UN SAVOIR-FAIRE :  La conception, la fabrication et la vente de clotures industrielles et de portails metalliques  EUROFENCE SCOP est aujourdhui un des acteurs principaux du marche de la cloture aupres des professionnels. EUROFENCE SCOP repond largement a toutes les problematiques de la protection p",info@eurofence.pro;bruno.caille@eurofence.pro;lydie.maigrot@eurofence.pro;severine.herry@eurofence.pro;pierre.labrune@eurofence.pro,info@eurofence.pro,high,03 25 07 36 00,03 25 07 36 00,ok_both
5aa918c671d1296d700083aee39fdc27,CLOTURES MICHEL WILLOQUAUX,https://groupe-cw.fr,Construction,51-200,10M-25M,tressin,,"CLOTURES MICHEL WILLOQUAUX est un fabricant francais de clotures et portails depuis 60 ans. Nous concevons, fabriquons, commercialisons et installons tous types de clotures et portails sous nos marques CLONOR, CLOTURENLIGNE, CLOWILL et CLOLYS. Nous disposons d'une gamme standard et sur mesure pour s",stockage@groupe-cw.com,stockage@groupe-cw.com,low,03 20 41 31 21;03 20 79 04 24;03 20 64 08 96;03 26 35 93 18;03 20 41 29 76,03 20 41 31 21,ok_both
1283422ca40ab3fd0d7acc431bd5260f,ROLLING CENTER FRANCE,https://rollingcenter-france.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,arnas,auvergne-rhône-alpes,"Distributeur francais exclusif de la marque Rolling Center, nous sommes specialises depuis 20 ans dans les accessoires de portails, portes et garde-corps industriels. Egalement distributeur de LOCINOX (le plus important de France), de TIRARD, de WOLFSGRUBER et de FARAONE pour apporter aux profession",,,,,,no_contact
b397ae552ca79b99176692ff810e8f51,DL Menuiserie,https://dlmenuiserie.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,le taillan médoc,,"DL Menuiserie accompagne depuis 1993 les particuliers et les professionnels dans leurs projets de menuiseries sur-mesure, en neuf comme en renovation. Fort dun savoir-faire reconnu et dune expertise technique pointue, nous proposons une large gamme de solutions pour lhabitat : fenetres, volets roula",alert@influa.com,alert@influa.com,low,,,ok_email
3a7663be4446ee23db85cc47ef5dde86,ANCHETTI_GEDIMAT_GEDIBOIS_BPAI,https://gedimat.fr/index.php?magdest=1546,Wood Product Manufacturing,51-200,10M-25M,ajaccio,,"Destine aux particuliers et professionnels, GEDIMAT est le plus grand groupement de commercants en materiaux et outils de construction en France. GEDIMAT propose une des plus larges gammes de produits, avec plus de 50 000 produits sur stock Gedimat est le moteur de vos recherches pour donnez vie a v",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
e07bd4e4f82b0c41597c20a1b24788d6,Gedimat Boulard Verdier,https://gedimat.fr,Wood Product Manufacturing,51-200,25M-75M,clermont ferrand,,"Enseigne de materiaux et d'equipements, pour la maison a destination des particuliers et des professionneles, Gedimat Boulard Verdier fournit des solutions techniques de pointe depuis plus de 50 ans",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
53281b8e09d3c4cc11a967718c5a055a,NOVAMAT,https://novamat.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,thonon-les-bains,auvergne-rhône-alpes,"Novamat est une entreprise de 35 personnes, reparties dans 4 agences commerciales a : - Thonon - Vongy - Valserhone - Gex Nous distribuons aupres des professionnels et des particuliers de grandes marques de materiaux de construction et damenagements interieur ou exterieur. Nous disposons egalement d",novamat@novamat.fr;commandes.thonon@novamat.fr,novamat@novamat.fr,high,04 50 48 00 01;04 50 42 39 92;04 50 71 25 98;04 50 26 33 52,04 50 48 00 01,ok_both
eacc4023142f1e2e948998558022a4e1,RD Productions / DIRICKX Le savoir-embellir,https://rdproductions.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,bazas,nouvelle-aquitaine,"Fort de plus de 30 ans de savoir-faire, DIRICKX le savoir-embellir concoit, fabrique et commercialise une gamme complete de portails et de clotures associees a destination des particuliers et des collectifs dhabitations. Decouvrez un large choix de portails standards et sur-mesure en aluminium, comp",rdproductions@rdproductions.fr,rdproductions@rdproductions.fr,high,02 59 53 10 00,02 59 53 10 00,ok_both
00302d98817096658b48733c8b1d74f8,MVA Monaco,https://menuiserie-mva.com,Construction,51-200,10M-25M,,,"MVA est une entreprise specialisee dans conception , la fabrication, la vente et la pose de menuiseries exterieures ALU et fermetures de lhabitat. Lentreprise est presente depuis plus de 38 ans sur le bassin mediterraneen.",contact@menuiserie-mva.com;helene@menuiserie-mva.com,contact@menuiserie-mva.com,high,04 93 74 47 27,04 93 74 47 27,ok_both
ae3dc1066aa526d902181190353d6082,WINLOCK FRANCE - PORTES COUPE-FEU,https://winlockfiredoors.com/fr,Construction,11-50,1M-5M,euralille,,"Winlock Systems concoit et fabrique des portes industrielles coupe-feu depuis plus de 20 ans. La resistance au feu nest cependant pas leur seule performance. Chaque porte Winlock Ei1 / EI2 / EW 60, 90, 120, 180 et 240 minutes peut etre associee a un critere dattenuation acoustique jusqua 50 dB, dant",maintenance@winlockfiredoors.com;info@winlockfiredoors.com;service@winlockfiredoors.com;sales@winlockfiredoors.com;sales@winlockfiredoors.nl,maintenance@winlockfiredoors.com,high,03 66 88 07 96,03 66 88 07 96,ok_both
28e311c09fb9f6e914004ec69521f9f8,Houdard,https://houdard.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,lucé,,"La societe Houdard propose a la vente, pour les professionnels du batiment et les particuliers, tous les materiaux necessaires a la construction, equipements et renovation de vos maisons.",serviceclient@houdard.fr;info@houdard.fr;plizama@houdard.fr,serviceclient@houdard.fr,high,02 37 91 29 70;02 37 91 32 19,02 37 91 29 70,ok_both
c737b0eff44fb49e77212d104253f754,AMALRIK,https://amalrik.com,Construction,11-50,1M-5M,,,"Entreprise de construction mixte bois / metal Createur de solutions de constructions et d'amenagements, nous vous accompagnons pour vos projets de Charpentes, Escaliers, Garde-corps, Mobiliers, Agencement, Ferronnerie. Notre outil de fabrication artisanal 2.0 ainsi que notre bureau detude integre vo",contact@amalrik.com,contact@amalrik.com,high,02 35 20 93 49,02 35 20 93 49,ok_both
d0360039f483c6db75e6d545701c2481,LE HOLLOCO,https://leholloco.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,herblay,île-de-france,"LE HOLLOCO compte aujourdhui 3 points de ventes situes dans le departement du Val dOise (95). Cette situation geographique permet de distribuer, dans les departements limitrophes, (75-78-91-60) tous types de materiaux de construction. En effet nos differents magasins proposent une gamme complete de ",materiaux.l@leholloco.fr;materiaux@leholloco.fr;materiaux.e@leholloco.fr,materiaux.l@leholloco.fr,low,01 34 08 00 99;01 34 08 44 00;01 34 50 95 00;01 34 50 93 29;01 39 91 00 54,01 34 08 00 99,ok_both
12b66ffb6859c55bea2e516a6ba0ec40,Millboard France,https://millboard.com/fr-fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,tresses,nouvelle-aquitaine,"Millboard France est la filiale du groupe anglais Millboard, fabricant de lames minerale pour terrasses et bardages haut de gamme. Imaginez les possibilites que Millboard peut offrir a vos espaces exterieurs. Millboard. Vivre. La Vie. A l'Exterieur.",,,,05 25 53 00 28,05 25 53 00 28,ok_phone
623a04c972d1b04bc42aadc32196e83b,Linconyl,https://linconyl.com,Construction,51-200,10M-25M,le mans,,"Linconyl est specialisee depuis plus de 50 ans dans la confection et la mise en oeuvre du store exterieur et interieur aupres des professionnels. Linconyl, c'est un savoir-faire unique. Avec nos 40 collaborateurs, des techniciens-poseurs qualifies et un atelier de fabrication et confection, nous som",,,,02 43 23 24 10;02 43 71 06 44;02 46 99 37 37;02 43 24 29 29;04 44 44 60 40,02 43 23 24 10,ok_phone
